index,Decision,Sentiment,anger,fear,anticipation,trust,surprise,sadness,joy,disgust,positive,negative,n count,wrd count,lstm
715,deceptive,0,0.012345679,0.012345679,0.037037037,0.024691358,0,0.012345679,0.037037037,0.012345679,0.049382716,0.024691358,0.243902439,0.227273,0
1511,deceptive,0,0.030100334,0.023411371,0.043478261,0.046822742,0.016722408,0.023411371,0.026755853,0.033444816,0.050167224,0.056856187,0.184818482,0.5,0
182,truthful,1,0.013071895,0,0.026143791,0.045751634,0.019607843,0,0.032679739,0.006535948,0.039215686,0.006535948,0.235294118,0.393939,1
652,deceptive,0,0,0.018518519,0.074074074,0,0.018518519,0,0.018518519,0,0.018518519,0,0.178571429,0.121212,0
137,truthful,1,0,0,0.025316456,0.029535865,0.016877637,0,0.021097046,0.004219409,0.029535865,0.012658228,0.214876033,0.409091,1
152,truthful,1,0,0,0.046875,0.03125,0.015625,0.015625,0.046875,0,0.0625,0.015625,0.206349206,0.075758,1
1439,deceptive,0,0.009287926,0.015479876,0.030959752,0.021671827,0.018575851,0.018575851,0.030959752,0.00619195,0.037151703,0.034055728,0.168674699,0.5,0
1046,truthful,1,0,0,0.064516129,0.064516129,0.064516129,0.016129032,0.064516129,0.016129032,0.064516129,0.016129032,0.366666667,0.075758,1
1057,truthful,1,0.024390244,0.016260163,0.016260163,0.016260163,0.024390244,0.008130081,0.008130081,0.016260163,0.032520325,0.024390244,0.233870968,0.227273,1
206,truthful,1,0,0,0.018072289,0.024096386,0.018072289,0.006024096,0.030120482,0,0.084337349,0,0.299401198,0.484848,1
389,truthful,1,0,0,0.016129032,0.016129032,0,0,0.016129032,0,0.048387097,0.016129032,0.225806452,0.181818,1
795,deceptive,0,0.013888889,0.013888889,0.083333333,0.055555556,0,0.013888889,0.055555556,0.013888889,0.097222222,0.013888889,0.236111111,0.212121,0
349,truthful,1,0,0,0.010204082,0.020408163,0,0.020408163,0.020408163,0,0.081632653,0,0.313131313,0.242424,1
1449,deceptive,0,0.014492754,0.007246377,0.036231884,0.036231884,0.014492754,0.014492754,0.028985507,0.02173913,0.036231884,0.028985507,0.224637681,0.272727,0
1000,truthful,1,0.024,0.016,0.056,0.032,0.032,0.04,0.032,0.016,0.056,0.04,0.20661157,0.287879,1
306,truthful,1,0,0,0.024390244,0.018292683,0,0,0.024390244,0,0.048780488,0.006097561,0.263473054,0.287879,1
95,truthful,1,0,0,0.017241379,0.051724138,0.017241379,0.017241379,0.068965517,0,0.137931034,0.017241379,0.169491525,0.136364,1
690,deceptive,0,0.016949153,0,0,0,0.016949153,0,0,0,0.050847458,0,0.237288136,0.030303,0
1416,deceptive,0,0.017123288,0.023972603,0.020547945,0.037671233,0.017123288,0.006849315,0.023972603,0.020547945,0.065068493,0.030821918,0.218430034,0.651515,0
866,truthful,1,0.009259259,0,0.037037037,0.009259259,0.027777778,0.018518519,0.027777778,0.009259259,0.055555556,0.046296296,0.240740741,0.19697,1
108,truthful,1,0,0,0.014084507,0.021126761,0.007042254,0,0.021126761,0,0.035211268,0.007042254,0.256944444,0.227273,1
158,truthful,1,0.01744186,0,0.023255814,0.046511628,0.01744186,0.005813953,0.040697674,0,0.087209302,0.005813953,0.24,0.333333,1
1430,deceptive,0,0.015384615,0.012820513,0.028205128,0.038461538,0.015384615,0.015384615,0.028205128,0.017948718,0.053846154,0.041025641,0.232736573,0.5,0
118,truthful,1,0,0,0.02173913,0.048913043,0.010869565,0,0.038043478,0,0.070652174,0.005434783,0.231182796,0.30303,1
627,deceptive,0,0.008849558,0.008849558,0.044247788,0.044247788,0.03539823,0.008849558,0.07079646,0.008849558,0.088495575,0.017699115,0.274336283,0.30303,0
501,deceptive,0,0,0,0.037383178,0.046728972,0.009345794,0,0.037383178,0,0.112149533,0.018691589,0.240740741,0.363636,0
448,deceptive,0,0.005154639,0.005154639,0.030927835,0.036082474,0.015463918,0,0.036082474,0,0.118556701,0.015463918,0.277777778,0.287879,0
1289,deceptive,0,0.025735294,0.014705882,0.033088235,0.014705882,0.025735294,0.014705882,0.014705882,0.018382353,0.018382353,0.058823529,0.201465202,0.287879,0
864,truthful,1,0.023529412,0,0.023529412,0.035294118,0,0.035294118,0.023529412,0.035294118,0.035294118,0.035294118,0.282352941,0.136364,1
282,truthful,1,0.007490637,0.003745318,0.026217228,0.037453184,0.029962547,0.02247191,0.048689139,0.003745318,0.093632959,0.014981273,0.194029851,0.5,1
474,deceptive,0,0,0,0,0.057142857,0,0,0.1,0,0.1,0,0.242857143,0.227273,0
151,truthful,1,0.007575758,0,0.007575758,0.037878788,0.007575758,0.007575758,0.015151515,0,0.037878788,0.015151515,0.295454546,0.257576,1
280,truthful,1,0,0,0.05,0.028571429,0.007142857,0.007142857,0.042857143,0,0.064285714,0.007142857,0.24822695,0.30303,1
605,deceptive,0,0.004716981,0.004716981,0.004716981,0.014150943,0.009433962,0.014150943,0.014150943,0.004716981,0.051886792,0.009433962,0.202830189,0.318182,0
1164,truthful,1,0.015873016,0.015873016,0.047619048,0.03968254,0.007936508,0.015873016,0,0.007936508,0.079365079,0.023809524,0.276923077,0.136364,1
1039,truthful,1,0.005730659,0.011461318,0.037249284,0.020057307,0.008595989,0.011461318,0.017191977,0.005730659,0.037249284,0.025787966,0.198863636,0.378788,1
609,deceptive,0,0,0,0.033333333,0.066666667,0.033333333,0,0.066666667,0,0.133333333,0,0.3,0.136364,0
583,deceptive,0,0,0,0.025477707,0.057324841,0.006369427,0,0.031847134,0.006369427,0.082802548,0.012738854,0.265432099,0.242424,0
1088,truthful,1,0.006688963,0.013377926,0.02006689,0.036789298,0.016722408,0.02006689,0.016722408,0.006688963,0.066889632,0.043478261,0.24437299,0.363636,1
667,deceptive,0,0,0,0.071428571,0.119047619,0.047619048,0,0.119047619,0,0.19047619,0.023809524,0.30952381,0.090909,0
1352,deceptive,0,0.024590164,0,0.040983607,0.049180328,0.024590164,0.016393443,0.049180328,0.008196721,0.073770492,0.024590164,0.178861789,0.30303,0
178,truthful,1,0,0,0.02970297,0.059405941,0,0,0.059405941,0,0.089108911,0.00990099,0.227722772,0.30303,1
1444,deceptive,0,0.00617284,0,0.012345679,0.018518519,0.012345679,0,0.012345679,0.018518519,0.024691358,0.018518519,0.228395062,0.212121,0
654,deceptive,0,0,0,0.027210884,0.088435374,0.013605442,0,0.047619048,0.006802721,0.115646259,0.006802721,0.258503401,0.318182,0
1097,truthful,1,0.020408163,0.010204082,0.020408163,0.040816327,0.020408163,0.010204082,0.030612245,0.020408163,0.06122449,0.020408163,0.198019802,0.121212,1
870,truthful,1,0.005181347,0,0.010362694,0.020725389,0.010362694,0.010362694,0.020725389,0.015544041,0.041450777,0.031088083,0.260638298,0.272727,1
234,truthful,1,0,0.012658228,0.025316456,0.03164557,0.018987342,0,0.050632911,0,0.101265823,0.006329114,0.221518987,0.333333,1
1512,deceptive,0,0.042857143,0.014285714,0.028571429,0.028571429,0.057142857,0.057142857,0.042857143,0.014285714,0.042857143,0.085714286,0.3,0.075758,0
552,deceptive,0,0.019230769,0.019230769,0,0.038461538,0,0.019230769,0.038461538,0.019230769,0.076923077,0.019230769,0.25,0.151515,0
146,truthful,1,0,0,0.047169811,0.056603774,0.028301887,0.009433962,0.047169811,0,0.08490566,0,0.301886793,0.242424,1
1222,deceptive,0,0,0,0.048780488,0.036585366,0.024390244,0,0.036585366,0,0.036585366,0,0.231707317,0.106061,0
1189,truthful,1,0,0.004484305,0.031390135,0.022421525,0.013452915,0,0.01793722,0,0.044843049,0.013452915,0.211453745,0.348485,1
740,deceptive,0,0,0.009615385,0.019230769,0.048076923,0.009615385,0,0.038461538,0,0.076923077,0.009615385,0.20952381,0.242424,0
1336,deceptive,0,0.01183432,0.023668639,0.023668639,0.017751479,0.01183432,0.01183432,0.01183432,0.023668639,0.017751479,0.041420118,0.172413793,0.257576,0
1301,deceptive,0,0.011976048,0.035928144,0.041916168,0.041916168,0.023952096,0.035928144,0.023952096,0.005988024,0.053892216,0.053892216,0.239520958,0.151515,0
546,deceptive,0,0,0,0.016949153,0.016949153,0.033898305,0.016949153,0.033898305,0,0.06779661,0.016949153,0.266666667,0.060606,0
1339,deceptive,0,0.0125,0.0125,0.0375,0.0375,0.025,0.0125,0.025,0.025,0.0375,0.025,0.2125,0.075758,0
1027,truthful,1,0,0.008064516,0.008064516,0.064516129,0.008064516,0.024193548,0,0,0.016129032,0.024193548,0.264,0.151515,1
927,truthful,1,0.011111111,0.011111111,0.088888889,0.066666667,0.033333333,0.022222222,0.055555556,0.011111111,0.066666667,0.033333333,0.193548387,0.060606,1
792,deceptive,0,0,0,0.036363636,0.036363636,0,0,0.036363636,0,0.054545455,0,0.309090909,0.227273,0
1286,deceptive,0,0.018518519,0.012345679,0.00617284,0.012345679,0,0.012345679,0.00617284,0.030864198,0.024691358,0.049382716,0.242424242,0.212121,0
403,deceptive,0,0.005780347,0.011560694,0.040462428,0.034682081,0.014450867,0.014450867,0.040462428,0.005780347,0.066473988,0.031791908,0.18,0.469697,0
418,deceptive,0,0,0.008474576,0.008474576,0.050847458,0.016949153,0.008474576,0.06779661,0,0.118644068,0.008474576,0.305084746,0.257576,0
816,truthful,1,0.00390625,0,0.01953125,0.0234375,0.00390625,0.015625,0.01171875,0.0078125,0.046875,0.0234375,0.22265625,0.363636,1
1440,deceptive,0,0.018656716,0.003731343,0.037313433,0.048507463,0.007462687,0.007462687,0.03358209,0.007462687,0.070895522,0.059701493,0.224264706,0.469697,0
647,deceptive,0,0,0.005076142,0.010152284,0.025380711,0.010152284,0.005076142,0.045685279,0.005076142,0.096446701,0.010152284,0.262626263,0.545455,0
1463,deceptive,0,0,0.008264463,0.008264463,0.024793388,0,0,0.016528926,0,0.041322314,0.008264463,0.173553719,0.287879,0
36,truthful,1,0,0,0.015384615,0.107692308,0.030769231,0.015384615,0.092307692,0,0.153846154,0,0.176470588,0.318182,1
748,deceptive,0,0.007092199,0.007092199,0.035460993,0.028368794,0.007092199,0.007092199,0.028368794,0.007092199,0.04964539,0.014184397,0.253521127,0.348485,0
775,deceptive,0,0,0,0.045454545,0.045454545,0.037878788,0.007575758,0.045454545,0,0.053030303,0.007575758,0.218045113,0.30303,0
1248,deceptive,0,0,0.010752688,0.043010753,0.032258065,0.010752688,0.010752688,0.032258065,0.010752688,0.043010753,0.010752688,0.290322581,0.136364,0
334,truthful,1,0,0,0.049180328,0.06557377,0.016393443,0,0.06557377,0,0.098360656,0,0.180327869,0.181818,1
898,truthful,1,0.00952381,0.00952381,0.019047619,0.028571429,0.00952381,0.004761905,0.004761905,0.004761905,0.019047619,0.00952381,0.185714286,0.212121,1
452,deceptive,0,0,0,0.024590164,0.032786885,0.040983607,0.008196721,0.049180328,0,0.049180328,0.008196721,0.170731707,0.19697,0
157,truthful,1,0.006872852,0.017182131,0.017182131,0.030927835,0.013745704,0.010309278,0.030927835,0.006872852,0.054982818,0.017182131,0.232876712,0.378788,1
999,truthful,1,0.008695652,0.026086957,0.052173913,0.026086957,0.017391304,0.008695652,0.034782609,0.017391304,0.043478261,0.034782609,0.226086957,0.136364,1
1491,deceptive,0,0.0625,0.03125,0,0.03125,0,0.03125,0,0.0625,0.03125,0.0625,0.1875,0.090909,0
949,truthful,1,0.013333333,0.013333333,0.026666667,0.04,0,0.026666667,0.026666667,0.026666667,0.04,0.026666667,0.226666667,0.166667,1
1086,truthful,1,0.005063291,0.017721519,0.020253165,0.010126582,0.015189873,0.02278481,0.010126582,0.010126582,0.032911392,0.015189873,0.228643216,0.5,1
224,truthful,1,0,0,0.011627907,0.046511628,0,0,0.023255814,0,0.058139535,0.023255814,0.244186047,0.166667,1
1054,truthful,1,0.013513514,0.013513514,0.018018018,0.027027027,0.004504505,0.022522523,0.018018018,0.022522523,0.063063063,0.036036036,0.248868778,0.333333,1
287,truthful,1,0,0,0.055555556,0.064814815,0.009259259,0,0.074074074,0,0.083333333,0.009259259,0.231481482,0.272727,1
620,deceptive,0,0,0,0.019047619,0.00952381,0,0.00952381,0.00952381,0,0.038095238,0,0.228571429,0.287879,0
344,truthful,1,0,0,0.016129032,0.016129032,0.008064516,0.008064516,0.024193548,0,0.040322581,0.016129032,0.285714286,0.212121,1
1190,truthful,1,0.013157895,0.013157895,0,0.013157895,0,0.013157895,0,0.013157895,0.052631579,0.039473684,0.181818182,0.151515,1
208,truthful,1,0,0,0.034482759,0.068965517,0.022988506,0.011494253,0.057471264,0,0.091954023,0.022988506,0.206896552,0.257576,1
347,truthful,1,0.01242236,0.00621118,0.037267081,0.049689441,0.024844721,0.01863354,0.037267081,0,0.086956522,0.024844721,0.27607362,0.378788,1
911,truthful,1,0,0,0.02173913,0.065217391,0.02173913,0,0.02173913,0,0.086956522,0,0.24,0,1
1207,deceptive,0,0.034782609,0.017391304,0.052173913,0.034782609,0.008695652,0.017391304,0.026086957,0.026086957,0.052173913,0.043478261,0.295652174,0.227273,0
68,truthful,1,0,0,0.020408163,0.020408163,0.020408163,0,0.040816327,0,0.06122449,0.020408163,0.32,0.045455,1
1251,deceptive,0,0.01369863,0.01369863,0.01369863,0.04109589,0.01369863,0.01369863,0.02739726,0.02739726,0.04109589,0.02739726,0.205479452,0.106061,0
1548,deceptive,0,0.010928962,0.010928962,0.021857923,0.027322404,0.016393443,0.010928962,0.016393443,0.005464481,0.032786885,0.027322404,0.192307692,0.257576,0
1197,truthful,1,0.00621118,0.00310559,0.027950311,0.034161491,0.01863354,0,0.01552795,0.00931677,0.059006211,0.01863354,0.26006192,0.30303,1
1587,deceptive,0,0.014134276,0.007067138,0.024734982,0.017667845,0.007067138,0,0.017667845,0.021201413,0.03180212,0.049469965,0.187279152,0.333333,0
1135,truthful,1,0.014245014,0.011396011,0.022792023,0.034188034,0.011396011,0.025641026,0.028490028,0.011396011,0.068376068,0.025641026,0.247887324,0.5,1
767,deceptive,0,0,0,0.018348624,0.04587156,0.009174312,0,0.018348624,0,0.091743119,0,0.357798165,0.151515,0
896,truthful,1,0.024844721,0.034161491,0.024844721,0.01863354,0.01863354,0.034161491,0.01552795,0.031055901,0.040372671,0.071428571,0.270833333,0.454545,1
1079,truthful,1,0.015151515,0.015151515,0.03030303,0.045454545,0.045454545,0,0.075757576,0,0.181818182,0,0.257575758,0.121212,1
265,truthful,1,0,0,0.06,0.1,0.08,0.02,0.1,0,0.12,0.02,0.215686275,0.121212,1
111,truthful,1,0.012345679,0.012345679,0.012345679,0.024691358,0.012345679,0,0.024691358,0,0.049382716,0.037037037,0.280487805,0.151515,1
920,truthful,1,0.007692308,0.015384615,0.053846154,0.069230769,0.030769231,0.015384615,0.061538462,0,0.069230769,0.015384615,0.358778626,0.333333,1
134,truthful,1,0,0,0.071428571,0.017857143,0,0.017857143,0.053571429,0,0.107142857,0.017857143,0.267857143,0.136364,1
217,truthful,1,0,0.004385965,0.026315789,0.039473684,0.00877193,0,0.057017544,0,0.078947368,0,0.262008734,0.378788,1
522,deceptive,0,0,0.01369863,0,0.02739726,0,0,0.02739726,0,0.068493151,0.01369863,0.273972603,0.181818,0
1177,truthful,1,0.008888889,0.004444444,0.048888889,0.031111111,0.022222222,0.004444444,0.026666667,0.013333333,0.044444444,0.022222222,0.222222222,0.318182,1
330,truthful,1,0,0,0,0.03125,0,0,0.03125,0,0.0625,0.03125,0.25,0.075758,1
1358,deceptive,0,0.025,0.01875,0,0.00625,0,0.00625,0,0.04375,0.00625,0.06875,0.259259259,0.333333,0
670,deceptive,0,0,0,0.016949153,0.025423729,0,0,0.033898305,0,0.084745763,0.008474576,0.277310924,0.242424,0
1367,deceptive,0,0.00952381,0.006349206,0.025396825,0.041269841,0.019047619,0.015873016,0.034920635,0.019047619,0.057142857,0.047619048,0.237341772,0.454545,0
1326,deceptive,0,0.005747126,0,0.040229885,0.045977011,0.022988506,0.017241379,0.051724138,0.011494253,0.063218391,0.022988506,0.213483146,0.318182,0
750,deceptive,0,0,0,0.04494382,0.056179775,0.02247191,0,0.04494382,0,0.056179775,0.02247191,0.184782609,0.166667,0
1232,deceptive,0,0.008264463,0.008264463,0.05785124,0.05785124,0.016528926,0.016528926,0.041322314,0.008264463,0.082644628,0.033057851,0.204918033,0.287879,0
511,deceptive,0,0,0,0.039215686,0.009803922,0.039215686,0.009803922,0.049019608,0,0.039215686,0.019607843,0.221153846,0.166667,0
12,truthful,1,0.013071895,0.009803922,0.016339869,0.013071895,0.003267974,0.013071895,0.016339869,0.003267974,0.039215686,0.019607843,0.189102564,0.575758,1
119,truthful,1,0,0,0.023255814,0.054263566,0.015503876,0.007751938,0.03875969,0,0.069767442,0.007751938,0.196850394,0.257576,1
1507,deceptive,0,0,0,0.024242424,0.018181818,0.012121212,0,0.018181818,0,0.036363636,0.012121212,0.201183432,0.287879,0
270,truthful,1,0.013333333,0.006666667,0.033333333,0.013333333,0.02,0.013333333,0.02,0.006666667,0.053333333,0.013333333,0.282894737,0.166667,1
806,truthful,1,0.012738854,0,0.050955414,0.012738854,0.01910828,0.006369427,0.012738854,0,0.031847134,0.01910828,0.164556962,0.348485,1
897,truthful,1,0.044444444,0.011111111,0.011111111,0.022222222,0,0.022222222,0,0.022222222,0.033333333,0.044444444,0.255555556,0.136364,1
1171,truthful,1,0.0125,0.00625,0.025,0.01875,0.025,0.00625,0.03125,0.00625,0.06875,0.0125,0.298136646,0.166667,1
10,truthful,1,0.013422819,0.003355705,0.033557047,0.026845638,0.010067114,0.006711409,0.020134228,0,0.073825503,0.030201342,0.239726027,0.545455,1
1397,deceptive,0,0,0,0.013888889,0.013888889,0,0.013888889,0,0.013888889,0.041666667,0.013888889,0.180555556,0.090909,0
1351,deceptive,0,0.023121387,0.023121387,0.046242775,0.034682081,0.023121387,0.023121387,0.040462428,0.028901734,0.052023121,0.046242775,0.213872832,0.19697,0
170,truthful,1,0,0,0,0.010989011,0,0,0.010989011,0,0.021978022,0,0.351648352,0.121212,1
1411,deceptive,0,0.023622047,0.031496063,0.023622047,0.007874016,0,0.015748032,0.007874016,0.007874016,0.015748032,0.039370079,0.244094488,0.136364,0
632,deceptive,0,0,0.0125,0.01875,0.05,0.00625,0,0.0375,0.00625,0.075,0.04375,0.245283019,0.378788,0
836,truthful,1,0.033519553,0.011173184,0.05027933,0.039106145,0.016759777,0.011173184,0.027932961,0.016759777,0.044692737,0.033519553,0.198863636,0.227273,1
745,deceptive,0,0,0,0.017241379,0.051724138,0.00862069,0,0.034482759,0,0.086206897,0.00862069,0.245762712,0.166667,0
506,deceptive,0,0,0,0.026315789,0.157894737,0.052631579,0,0.105263158,0,0.157894737,0,0.236842105,0.181818,0
1584,deceptive,0,0.013333333,0,0.013333333,0.04,0,0.013333333,0.026666667,0.013333333,0.053333333,0.013333333,0.171052632,0.227273,0
1050,truthful,1,0.012345679,0.00617284,0.012345679,0.037037037,0,0.00617284,0.018518519,0.030864198,0.037037037,0.037037037,0.181818182,0.363636,1
447,deceptive,0,0.011363636,0.011363636,0.045454545,0.011363636,0.011363636,0.011363636,0.034090909,0.011363636,0.068181818,0.011363636,0.244444444,0.166667,0
634,deceptive,0,0.008849558,0.017699115,0.026548673,0.03539823,0.017699115,0.017699115,0.044247788,0.008849558,0.053097345,0.017699115,0.184210526,0.348485,0
1570,deceptive,0,0.021097046,0.012658228,0.029535865,0.025316456,0.021097046,0.021097046,0.016877637,0.012658228,0.037974684,0.046413502,0.199170125,0.378788,0
426,deceptive,0,0.007751938,0.007751938,0.007751938,0.062015504,0.007751938,0.007751938,0.03875969,0.007751938,0.093023256,0.007751938,0.19379845,0.30303,0
562,deceptive,0,0,0.007246377,0.043478261,0.036231884,0.028985507,0,0.050724638,0,0.079710145,0.007246377,0.207142857,0.318182,0
310,truthful,1,0.002915452,0.002915452,0.029154519,0.04664723,0.017492711,0.008746356,0.037900875,0.002915452,0.090379009,0.005830904,0.311046512,0.69697,1
883,truthful,1,0.011764706,0.023529412,0.023529412,0.011764706,0,0.023529412,0.011764706,0.011764706,0.011764706,0.023529412,0.175,0.166667,1
512,deceptive,0,0,0,0.017241379,0.051724138,0,0,0.034482759,0,0.077586207,0,0.239316239,0.242424,0
1022,truthful,1,0.006622517,0.013245033,0.013245033,0.01986755,0,0.013245033,0.01986755,0.013245033,0.033112583,0.026490066,0.210526316,0.242424,1
41,truthful,1,0.026143791,0.006535948,0.026143791,0.039215686,0.013071895,0.019607843,0.039215686,0.006535948,0.058823529,0.032679739,0.246753247,0.227273,1
443,deceptive,0,0,0,0.047619048,0.063492063,0.03968254,0,0.047619048,0,0.087301587,0,0.174603175,0.348485,0
1150,truthful,1,0,0,0.034013605,0.040816327,0.013605442,0.006802721,0.027210884,0,0.047619048,0.013605442,0.203947368,0.287879,1
392,truthful,1,0,0,0.029126214,0.009708738,0.009708738,0.009708738,0.038834951,0,0.048543689,0.019417476,0.262135922,0.181818,1
355,truthful,1,0,0,0.009433962,0.009433962,0,0,0.018867925,0,0.047169811,0.009433962,0.273584906,0.19697,1
126,truthful,1,0.010416667,0.005208333,0.026041667,0.03125,0.010416667,0.005208333,0.036458333,0.005208333,0.046875,0.005208333,0.217171717,0.378788,1
218,truthful,1,0,0,0.033816425,0.043478261,0.028985507,0.004830918,0.043478261,0,0.086956522,0.004830918,0.205882353,0.257576,1
430,deceptive,0,0,0,0.013888889,0.055555556,0,0,0.055555556,0,0.097222222,0,0.25,0.227273,0
188,truthful,1,0.015873016,0.015873016,0.031746032,0.095238095,0.015873016,0.015873016,0.063492063,0.015873016,0.111111111,0.015873016,0.203125,0.181818,1
756,deceptive,0,0.005780347,0.011560694,0.040462428,0.034682081,0.023121387,0.011560694,0.028901734,0.005780347,0.086705202,0.028901734,0.264367816,0.333333,0
921,truthful,1,0.008064516,0.016129032,0.040322581,0.008064516,0,0.008064516,0.008064516,0.008064516,0.032258065,0.040322581,0.225806452,0.090909,1
1515,deceptive,0,0.007490637,0.014981273,0.018726592,0.029962547,0.018726592,0.014981273,0.011235955,0.003745318,0.037453184,0.018726592,0.185873606,0.287879,0
1274,deceptive,0,0.028037383,0.028037383,0,0.028037383,0.009345794,0.009345794,0.009345794,0.065420561,0.018691589,0.065420561,0.23853211,0.227273,0
15,truthful,1,0,0,0.03030303,0.045454545,0.015151515,0,0.060606061,0,0.106060606,0,0.272727273,0.242424,1
458,deceptive,0,0,0,0.012345679,0.061728395,0.012345679,0,0.049382716,0,0.086419753,0,0.197530864,0.242424,0
1134,truthful,1,0.007352941,0,0.022058824,0.022058824,0,0,0.007352941,0.007352941,0.036764706,0.022058824,0.260869565,0.106061,1
1573,deceptive,0,0.007407407,0.007407407,0.022222222,0.022222222,0.014814815,0.012345679,0.012345679,0.007407407,0.039506173,0.019753086,0.219806763,0.530303,0
264,truthful,1,0,0,0.02247191,0.06741573,0.02247191,0,0.04494382,0,0.056179775,0,0.204545455,0.136364,1
269,truthful,1,0,0,0.028409091,0.056818182,0.022727273,0.011363636,0.039772727,0,0.085227273,0.005681818,0.341176471,0.333333,1
1374,deceptive,0,0.015267176,0,0.015267176,0.038167939,0.015267176,0.022900763,0.030534351,0.022900763,0.06870229,0.045801527,0.244274809,0.227273,0
959,truthful,1,0.004237288,0.004237288,0.004237288,0.016949153,0.008474576,0.004237288,0.004237288,0,0.033898305,0.012711864,0.181434599,0.378788,1
1431,deceptive,0,0.020408163,0.020408163,0.020408163,0,0,0.020408163,0,0.040816327,0.020408163,0.040816327,0.265306122,0.090909,0
290,truthful,1,0.008264463,0.008264463,0.016528926,0.024793388,0.008264463,0.016528926,0.033057851,0.008264463,0.041322314,0.016528926,0.25210084,0.287879,1
888,truthful,1,0,0.008849558,0.053097345,0.026548673,0.026548673,0.008849558,0.026548673,0,0.061946903,0.03539823,0.292035398,0.090909,1
1474,deceptive,0,0.019047619,0.014285714,0.042857143,0.057142857,0.014285714,0.033333333,0.047619048,0.028571429,0.1,0.033333333,0.199052133,0.242424,0
7,truthful,1,0.007633588,0,0.053435115,0.061068702,0.022900763,0,0.076335878,0,0.114503817,0.015267176,0.290076336,0.272727,1
1298,deceptive,0,0,0,0,0.023255814,0,0,0.023255814,0,0.023255814,0.069767442,0.181818182,0.121212,0
1084,truthful,1,0.018867925,0,0.044025157,0.044025157,0.025157233,0.006289308,0.031446541,0.006289308,0.056603774,0.050314465,0.283950617,0.30303,1
336,truthful,1,0.013333333,0.013333333,0.053333333,0.106666667,0.04,0.04,0.08,0.013333333,0.133333333,0.026666667,0.302631579,0.318182,1
1590,deceptive,0,0,0,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0,0.033333333,0.033333333,0.245901639,0.136364,0
681,deceptive,0,0.019607843,0.029411765,0.009803922,0.049019608,0.009803922,0.009803922,0.029411765,0,0.107843137,0.039215686,0.233009709,0.19697,0
1556,deceptive,0,0.004201681,0,0.054621849,0.029411765,0.016806723,0.008403361,0.042016807,0.008403361,0.06302521,0.037815126,0.254166667,0.5,0
902,truthful,1,0.02247191,0,0.02247191,0.056179775,0.033707865,0.011235955,0.04494382,0.011235955,0.04494382,0.033707865,0.241758242,0.181818,1
606,deceptive,0,0,0,0.011627907,0.034883721,0,0.011627907,0.034883721,0.011627907,0.058139535,0.011627907,0.287356322,0.166667,0
1009,truthful,1,0.010362694,0.010362694,0.031088083,0.033678756,0.010362694,0.020725389,0.028497409,0.018134715,0.054404145,0.041450777,0.254498715,0.560606,1
879,truthful,1,0.02,0.01,0.04,0.04,0.03,0.02,0.03,0.02,0.06,0.04,0.21875,0.090909,1
1489,deceptive,0,0.014814815,0.014814815,0.018518519,0.02962963,0.011111111,0.014814815,0.014814815,0.018518519,0.040740741,0.051851852,0.251824818,0.409091,0
39,truthful,1,0.021276596,0,0,0,0,0,0.042553191,0,0.042553191,0.021276596,0.340425532,0.090909,1
402,deceptive,0,0,0,0.031674208,0.018099548,0.013574661,0.018099548,0.022624434,0,0.049773756,0.004524887,0.252252252,0.469697,0
203,truthful,1,0,0,0.00729927,0.051094891,0.01459854,0,0.051094891,0,0.072992701,0.01459854,0.237410072,0.227273,1
263,truthful,1,0,0,0.021978022,0.054945055,0.010989011,0,0.043956044,0,0.065934066,0.010989011,0.25,0.19697,1
831,truthful,1,0.008298755,0.01659751,0.037344398,0.024896266,0.012448133,0.004149378,0.024896266,0.004149378,0.066390041,0.020746888,0.194331984,0.348485,1
942,truthful,1,0.003039514,0,0.018237082,0.009118541,0.012158055,0.012158055,0.012158055,0.003039514,0.030395137,0.018237082,0.19939577,0.363636,1
940,truthful,1,0.00952381,0.00952381,0.038095238,0.047619048,0.00952381,0.00952381,0.038095238,0.00952381,0.047619048,0.028571429,0.153846154,0.090909,1
1316,deceptive,0,0.011764706,0.011764706,0.023529412,0.023529412,0.017647059,0.011764706,0.011764706,0.023529412,0.023529412,0.023529412,0.179190751,0.257576,0
442,deceptive,0,0,0.005952381,0.011904762,0.011904762,0.017857143,0,0.023809524,0,0.089285714,0.005952381,0.192090396,0.242424,0
821,truthful,1,0,0,0.040462428,0.01734104,0.005780347,0,0.01734104,0,0.057803468,0.005780347,0.231638418,0.242424,1
187,truthful,1,0.008474576,0.008474576,0.033898305,0.059322034,0.025423729,0,0.050847458,0.008474576,0.093220339,0.008474576,0.194915254,0.378788,1
909,truthful,1,0.006802721,0.006802721,0,0,0,0.006802721,0,0.006802721,0.027210884,0.034013605,0.272108844,0.151515,1
618,deceptive,0,0,0,0.013888889,0.027777778,0.013888889,0,0.027777778,0,0.055555556,0,0.366197183,0.181818,0
73,truthful,1,0.003984064,0,0.023904382,0.03187251,0,0,0.023904382,0,0.051792829,0.007968127,0.240458015,0.545455,1
467,deceptive,0,0,0,0.048192771,0.060240964,0.024096386,0,0.072289157,0,0.084337349,0,0.197674419,0.212121,0
779,deceptive,0,0,0,0.020833333,0.020833333,0.013888889,0,0.034722222,0,0.055555556,0.013888889,0.260273973,0.242424,0
